CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label
0.2258706,0.9136639,-0.52256393,0.05963139,-0.96737933,1.3508755,-0.7511775,-0.07412556,-0.593998,0.18716943,-1.5269072,-0.9540569,0.71893615,Naive CD8+ T
-0.55107534,1.0366979,-0.479644,-0.71368355,-1.0266607,1.4621651,0.15411165,0.051205818,-0.3078981,-0.69547033,0.39360383,-0.36283013,0.052533556,Naive CD8+ T
0.5934543,1.3493751,0.17968494,1.0360875,-0.99523145,1.4707865,0.43219548,-0.016202888,0.012694454,-0.31621188,-0.059669156,-0.78129935,0.16781798,Naive CD8+ T
0.9711109,0.28932592,0.13342226,0.6677541,-1.0917289,1.704635,-0.65082204,0.08814315,-0.6578726,0.7009359,-0.24624431,1.0409553,0.9624132,Naive CD8+ T
0.84557474,1.594915,-0.2767756,-0.90949374,-1.0190221,1.6786932,-0.2906607,0.24406673,-0.6845263,-0.7245318,-0.29262358,0.102490954,0.6912841,Naive CD8+ T
0.3728859,0.69612604,-0.61374456,-0.47062233,-0.9807637,0.8120324,-0.7764369,-0.70544976,-0.6574958,-0.6846817,0.15061359,2.5310023,-0.3507143,Naive CD8+ T
0.44124317,1.1499469,0.1531208,-0.4956704,-0.81810665,1.4684985,0.40914467,-0.13300507,0.8437494,-0.7120428,-0.09729099,-1.0534676,0.34107354,Naive CD8+ T
0.9464367,1.7240773,-0.14189844,-0.7376775,-0.81709,1.3345517,-0.33955878,0.48407954,0.42197698,-0.2237341,0.36377305,1.2169824,0.37411392,Naive CD8+ T
-0.31391034,1.1204075,-0.5635996,-0.7450428,-1.036545,1.1464365,-0.7335633,-0.6930301,-1.0144143,-0.7190063,0.048493054,-0.6485041,0.49537066,Naive CD8+ T
1.1540805,1.1110675,-0.6204229,-0.9148411,-1.1342393,1.3990595,1.1346784,-0.5370032,-0.64817226,-0.61746496,-0.42682377,-0.8722021,0.5927727,Naive CD8+ T
0.4512137,1.2023175,-0.042649038,-0.017952142,-0.010910427,1.6253067,1.1242349,-0.08869012,-0.7134471,1.2560894,-0.5639554,2.2005427,0.1689578,Naive CD8+ T
-0.14432603,1.2557898,-0.48171264,-0.39924344,-0.11992481,1.2249229,-0.6876393,-0.3422427,-1.0407801,-0.6314994,0.23978107,1.1749326,0.21293499,Naive CD8+ T
0.1754802,0.56763804,-0.53207695,-0.77056205,-1.0091189,1.3916415,0.91560197,-0.6834618,-0.9590371,-0.63499284,0.7788714,-0.0892485,0.3025454,Naive CD8+ T
0.13629209,1.1289468,-0.563418,-0.8854503,-0.73141336,1.2335153,0.0825343,-0.5081512,-0.792115,-0.63614947,0.19893923,-0.4009898,0.23845491,Naive CD8+ T
0.2346326,0.9619017,-0.48217872,-0.8689462,-1.0250353,1.2359626,2.3443956,0.9328239,-0.6706791,-1.4159678,-0.3468422,-1.4904548,0.68911916,Naive CD8+ T
0.34921828,0.8179934,-0.5800804,-0.09110074,-1.0575329,1.4602206,1.1843871,-0.4552193,-0.7446196,-0.43720984,0.54839903,-0.19822717,0.75227875,Naive CD8+ T
0.58286756,1.266757,-0.5316905,-0.76609546,-0.6076409,1.6645427,-0.6181185,-0.47164634,-0.46157473,-0.65828305,-0.26520407,-0.6294151,0.5771322,Naive CD8+ T
-0.45594347,0.8131416,-0.4915504,-0.7676946,-0.10085955,1.254513,-0.7291046,-0.7693714,0.033681188,-0.52840734,-1.6538827,1.5473144,0.54737294,Naive CD8+ T
-0.5249872,0.72118044,-0.6166882,-0.36149648,-0.9646081,1.2794851,-0.6819299,0.815508,-0.870737,-0.698609,-1.3233498,-0.9217637,0.36242443,Naive CD8+ T
0.28707698,0.31097052,-0.60003257,-0.46932223,-0.9856464,1.2055482,-0.7436607,-0.7148036,0.21132936,-0.627201,-1.3847433,-0.9869127,0.8874308,Naive CD8+ T
1.1218624,1.7742548,-0.624183,-0.4858831,-1.0218571,1.7879767,-0.6836446,-0.80376714,-0.47810337,-0.7070031,-0.2994283,-0.9745339,0.68126005,Naive CD8+ T
1.0430706,1.5453461,-0.5025383,0.38879943,-1.037362,1.5580579,-0.77552766,0.2279397,-0.48734272,0.8478989,-0.39626226,1.2459434,0.59248555,Naive CD8+ T
0.44326648,0.5115584,-0.6659215,-0.80443984,-0.49067077,1.2847754,-0.78732723,-0.80204123,0.44775304,0.03502607,-0.36967966,0.08147054,0.7519807,Naive CD8+ T
-0.32847136,1.0721453,-0.51154834,-0.8019737,-0.99217474,1.5428842,-0.71258986,-0.02673216,0.040242277,-0.68812037,-0.4916562,-0.16577533,0.4225175,Naive CD8+ T
1.1281615,1.3205718,-0.49125385,-0.3213627,-1.02473,1.6803349,0.29395205,-0.43673903,-0.29265362,0.16811354,-0.24817356,-0.971903,0.5138355,Naive CD8+ T
-0.19450553,1.0424297,-0.5432309,-0.26444247,-1.0135127,1.5842187,0.21788822,0.5943687,-0.6293005,-0.63618594,-0.41252467,0.58002007,0.44719866,Naive CD8+ T
0.035855256,1.1592265,-0.57652885,-0.39021587,-1.1424167,1.3719116,-0.2688748,-0.78921044,0.18017411,1.0367601,-2.002867,0.11764405,0.55220175,Naive CD8+ T
0.45612764,1.1661764,-0.57091326,-0.56651574,-0.5003506,1.5192702,-0.1134607,-0.11164608,0.08857204,-0.640216,0.35544416,-0.49389836,0.76000744,Naive CD8+ T
0.94779813,1.3317317,-0.7299328,-0.16107191,-0.93277377,1.5213389,-0.55337554,-0.060002763,-0.6197081,1.27558,-0.76483977,0.12753107,0.59592927,Naive CD8+ T
-0.49708122,0.74438345,-0.7273402,-1.1510593,-0.79449797,1.3530247,0.29747906,0.597425,0.21021172,-0.6215613,-0.47960865,0.9063953,-0.29526532,Naive CD8+ T
0.52831113,0.86948186,-0.53131974,0.20617434,-1.0242752,1.5614254,1.6599874,-0.81908184,-0.71253026,-0.49640638,0.59764713,1.5404091,0.63658005,Naive CD8+ T
0.85071254,1.8325527,-1.2029,-0.7378051,-0.7366999,1.5284775,-0.050396036,-0.5767393,-0.8181759,0.35031843,-0.1805566,-0.93352365,0.01201666,Naive CD8+ T
-0.26161265,1.0698423,-0.5127734,-0.79978454,-0.8393129,1.2588308,-0.9153861,-0.5368711,-0.36672896,-0.6065207,0.31450015,0.9454008,0.6161821,Naive CD8+ T
0.33237326,1.4924606,-0.23412336,-0.36491165,-0.21299985,1.5912225,-0.645424,-0.6390661,-0.6583038,-0.66356236,-2.2634234,-1.0369452,0.47162762,Naive CD8+ T
0.5033449,1.3573338,-0.8274568,0.45856032,-1.0353574,1.4521712,0.5832856,-0.7689111,-0.5054859,-0.69410956,-0.31989062,-0.88846266,0.43029964,Naive CD8+ T
-0.16056916,1.244257,-0.53431153,-0.13801007,-0.48563412,1.5210866,-1.0008389,-0.46463183,-0.6911728,-0.6162331,-0.0710278,-1.064647,0.55663097,Naive CD8+ T
0.27820852,1.2035239,-0.59376055,-0.73851395,-1.008738,1.6818371,0.90995216,-0.19329801,-0.7237468,-0.9585131,-1.0581589,-0.95919424,0.84218025,Naive CD8+ T
0.4180873,0.706996,-0.52478683,-0.83253014,-0.9683835,1.4882559,-0.16088618,0.082971655,-0.8522652,-0.6557314,-0.08395129,-0.3551562,0.8093265,Naive CD8+ T
-0.08989721,1.50781,-0.15137307,-0.93794715,-1.0578116,1.5308101,0.39087614,-0.18518566,-0.48484442,-0.29707944,-0.38497484,0.5584182,0.31733695,Naive CD8+ T
0.43069533,1.4083483,-0.6062982,-0.707025,-1.0245177,1.5916951,-0.3125024,-0.5191613,-0.71678865,-0.6434087,-0.5017097,-0.4504968,0.47883528,Naive CD8+ T
0.55753076,0.6196001,-0.4781358,0.16312538,-0.975941,1.5314997,-0.112756684,-0.4458969,-0.09318401,-0.8687782,-0.74638206,-0.3300431,0.56547785,Naive CD8+ T
0.28101048,1.0001796,-0.7395072,-0.8681404,-0.7641979,1.159241,-0.7746804,0.7962031,-0.27822378,-0.72996914,0.44392934,1.1641194,0.19473898,Naive CD8+ T
0.60780305,0.7118626,-0.1964658,-0.5442027,-1.040748,1.4148132,-0.71851975,0.26138684,-0.6570522,0.5174549,-0.48031646,-1.013454,0.0005977389,Naive CD8+ T
0.93745637,0.82248163,-0.5660741,-0.73640084,-0.9821338,1.6750567,0.040442266,-0.26946658,0.11638171,0.58204323,-0.6283929,-0.90653247,0.8262003,Naive CD8+ T
-0.005448982,1.2398218,-0.033365905,1.190198,-0.99329114,1.5614111,-0.5494081,1.0428082,0.6652669,-0.7328677,0.39490986,-1.0342145,0.36857486,Naive CD8+ T
0.90211153,0.5123949,0.16119222,0.45575207,0.034220457,1.7926017,0.86051416,0.25704643,-0.7891353,-0.38317522,-1.0157789,-0.9084114,0.20152137,Naive CD8+ T
0.8147665,1.3597801,-0.34496436,0.13151534,-0.6312641,1.6011744,-0.8021858,0.8032663,-0.12029182,-0.7003925,-0.13555889,-1.1249142,0.14629203,Naive CD8+ T
0.4858809,1.2623279,-0.64763397,-0.14854476,-0.94815016,1.2749293,0.48865205,0.073824935,-0.6742539,-0.6288139,0.17276946,-0.8814193,0.24058034,Naive CD8+ T
0.123825334,1.3086667,-0.50281763,0.70778877,-1.1695198,1.6319491,1.038212,0.95386106,-0.18564661,-0.5390417,-1.8921025,0.39013487,0.80183953,Naive CD8+ T
0.26986212,0.9101786,-0.5491953,-0.75077236,-1.010412,1.4616307,1.5411966,0.2735061,-0.64026535,-0.3038857,0.24706815,-0.0965899,0.48048878,Naive CD8+ T
0.3992265,0.35245392,-0.6050403,0.45492074,-0.79790556,1.6828729,-0.6466394,1.1504649,-0.7757299,-0.76665103,-1.3821974,-0.7816544,-0.20745243,Naive CD8+ T
0.022143817,1.0574033,-0.14084816,-0.7162903,-0.82825977,1.3177,1.4639857,0.13968971,-1.3929534,-0.63865864,-0.8270973,-0.91255975,0.6299079,Naive CD8+ T
0.9136625,0.8542643,0.62861705,-0.5002698,-1.1519121,1.685787,0.6661501,-0.43957034,-0.292435,-0.007598619,-0.68504125,-1.0335097,0.50716496,Naive CD8+ T
1.1308113,1.0065039,-0.649995,-0.5558315,-0.14891446,1.6030247,-0.82672685,1.46444,-0.691436,-0.6118522,-0.42825896,-0.10152796,0.835245,Naive CD8+ T
0.51313454,1.4426094,-0.34657302,-0.71768904,-0.9869084,1.4920276,2.2671,1.4938191,-0.1039101,-0.71635795,-1.3093033,-0.08326758,0.45063874,Naive CD8+ T
0.21396546,1.5487111,-0.7369875,0.8837367,-0.7119161,1.6696327,-0.18408,-0.5041589,-0.8051264,1.5800164,-0.50328165,-0.61380464,0.7681522,Naive CD8+ T
0.1200039,0.96482193,-0.5324241,-0.021280807,-0.85507804,1.513357,-0.29099372,0.9974112,-0.6634232,-0.41530123,0.052370224,0.95747316,0.54526216,Naive CD8+ T
0.066413075,1.1507018,-0.5772013,-0.8152805,-0.989613,1.7988749,-0.7195919,-0.7977969,-0.6379535,0.28815398,-0.75585544,-0.94613475,0.55292135,Naive CD8+ T
-0.48924387,0.778459,0.38116786,-0.5365581,-1.1369575,1.5086993,-0.76269174,-0.80475223,-0.3359707,-0.48677114,-0.30719975,-0.55171585,0.3627979,Naive CD8+ T
-0.49169573,0.31093925,-0.624064,0.32365367,-0.98867005,1.5532161,-0.19101052,-0.6191449,-0.56449485,-0.7344322,-0.23158365,0.48316735,0.1361354,Naive CD8+ T
1.0799235,0.5373307,0.19856575,1.175256,-0.7472158,1.5674803,2.8195057,0.7674538,-0.42941546,-0.41964558,-0.07790376,-0.3556441,1.1095532,Naive CD8+ T
0.0047542457,0.56899613,-0.86757845,0.1963902,-0.8436518,1.4059033,0.6371589,-0.63606,-0.7878614,-0.6166868,-1.0893656,0.6022649,0.56925595,Naive CD8+ T
0.35570857,1.3955637,-0.5463986,-0.40275007,-0.8424705,1.5212108,0.015154332,0.4649646,-0.74411184,0.358296,-0.26800045,0.058510263,0.7474141,Naive CD8+ T
0.10749212,1.2707498,-0.5537706,-0.72166526,-0.9265359,1.5087508,1.0195166,0.13766998,-0.11810419,-0.7077482,-0.19502842,-0.17159516,0.41798168,Naive CD8+ T
0.7670327,1.5583991,-0.46861,0.09487021,-0.6422579,1.6261961,-0.78821075,0.47168237,-0.6880324,-0.026151849,-0.20335066,0.26109338,0.5432781,Naive CD8+ T
0.84198123,0.33603552,-0.6108933,0.6635388,-0.19299003,2.0589068,0.9984227,-0.19829227,-0.7491787,-0.62247527,-0.39635682,1.0332263,0.33520582,Naive CD8+ T
0.40083694,0.65612346,-0.5311562,-0.03915647,-0.96765697,1.7285504,0.87230027,-0.43390098,-0.15902887,-0.76861477,0.29501656,-0.8637997,0.6168745,Naive CD8+ T
0.7437431,0.43537015,-0.36964187,-0.21331894,-0.49149758,1.855448,-0.74863625,-0.10553085,-0.6434842,-0.7038453,-0.76565564,-0.9328971,0.86573255,Naive CD8+ T
0.67313665,0.5694261,-0.5587453,-0.76005,-0.4279986,0.69092846,-0.65830094,-0.81501925,-0.8375442,-0.37125123,0.051611006,-0.8789037,1.1538922,Naive CD8+ T
0.43649706,0.43402296,-0.49205434,-0.1871315,-0.953187,1.3425606,-0.66884345,-0.67991024,-0.62654895,-0.61225384,-1.7263385,-0.9878928,0.3479831,Naive CD8+ T
0.069250494,1.2297766,-0.622107,-0.74878407,-1.0155951,1.1899564,-0.371033,-0.790799,-0.64094007,-0.6170234,0.07648525,1.5421542,0.49753454,Naive CD8+ T
0.6529458,1.1535636,-0.5567428,-0.2559383,-1.0512818,1.4724696,-0.7693649,-0.6955098,-0.63567406,-0.70116746,-0.22044405,-1.4662898,0.61194,Naive CD8+ T
0.09489231,0.826802,-0.546893,-0.83567864,-0.7086649,1.4094574,-0.18414043,-0.80211383,0.3379451,-0.8742108,-0.65698105,-0.9146266,0.74568564,Naive CD8+ T
0.10858259,1.2720493,-0.76134753,-0.1344431,-0.35744765,1.501386,0.6412399,-0.8329605,-0.74195033,-0.6620591,-0.4538757,1.1426312,0.73757154,Naive CD8+ T
0.6600032,0.8101998,-0.022533521,-0.8073418,-0.85207486,1.546697,1.5569384,1.0574291,-0.14433405,-0.6908107,-0.24282622,-0.24026874,0.461168,Naive CD8+ T
-0.68050593,0.8282725,-0.57222295,-0.7741458,-1.0230334,1.2663527,-0.89028144,-0.8071453,-0.6370181,-0.27574217,-0.90665346,-0.98834836,0.33416113,Naive CD8+ T
0.8281108,0.97460216,-0.53215593,1.1199633,-1.0574268,1.6318258,-0.6308731,-0.113320395,-0.6167919,0.06347317,-0.7638191,1.2077866,0.7123034,Naive CD8+ T
0.4901111,0.96967673,-0.4948806,-0.55335206,-0.61065274,1.1980222,-0.7863304,0.15632485,-0.68512434,-0.60934246,-0.18422042,-0.801732,0.94055635,Naive CD8+ T
0.30147016,1.2109272,0.60930395,-0.12343769,-1.0178959,1.4298505,-0.4785998,-0.7363348,-0.629604,-0.71786904,0.3162145,-0.9436059,0.4543601,Naive CD8+ T
0.35138217,1.2255014,-0.1448362,-0.07576133,-0.64214057,1.564333,1.9413571,-0.06142909,-0.65119916,-0.20727856,-0.009625617,0.27417102,1.0226891,Naive CD8+ T
0.26071456,1.1196425,-0.5838633,-0.23915684,-1.3462001,1.4230591,-0.7995904,-0.0100467345,-1.0930961,-0.64487404,-0.6615682,-0.9454078,0.48406827,Naive CD8+ T
-0.26501235,0.83796144,-0.52310497,0.40006694,-1.0249887,1.2062448,-0.16482496,-0.6438838,-0.59374815,-0.8050506,0.32515073,0.971988,0.25183973,Naive CD8+ T
0.6905262,1.3945693,-0.6116592,-0.713984,-0.5894975,1.6261774,1.1559168,0.9490168,-0.62682474,-0.66544574,-1.8675811,-0.74106914,1.0321825,Naive CD8+ T
0.50179243,1.3565688,-0.5074978,-0.43329927,-0.98417395,1.0323365,0.29128933,-0.7793428,0.16654651,-0.65070575,0.6856028,-0.35203177,0.679911,Naive CD8+ T
-0.71995264,1.1563,-0.5673988,0.3420541,-0.27141106,1.305936,0.5762673,0.11999424,-0.47192782,-0.64280975,-1.064108,1.314784,0.4911898,Naive CD8+ T
0.4024256,1.4010582,-0.2564283,-0.67654127,-0.99064195,1.5672562,0.089304686,-0.71034676,0.16776456,-0.66430724,-0.46035784,-0.9193931,0.22299333,Naive CD8+ T
-0.17657961,0.80523586,-0.54372615,0.36635405,-0.611581,1.4154867,0.26367372,-0.505928,-0.16531512,-0.7322476,-0.6720543,-0.92006415,-0.08877966,Naive CD8+ T
0.7692082,1.2345771,-0.27774087,-0.760416,-1.3933897,1.7762618,0.11839364,0.74148315,-0.65021586,-0.36478576,-0.7515288,0.50211495,0.2528682,Naive CD8+ T
0.68550307,1.3516984,0.24122173,-0.0059613865,-0.78520715,1.6251962,0.84982675,0.9024683,-0.6930885,-0.31719664,0.36097926,-0.84608305,0.36443383,Naive CD8+ T
0.44776145,1.0909269,-0.62904537,-0.72961915,-0.73062974,1.6763139,1.5415683,0.5750116,-0.8779002,-0.8110192,0.37976852,2.6378005,0.65605885,Naive CD8+ T
-0.57462627,1.1910448,-0.59965473,-0.80596596,-1.0546229,1.4076861,0.30586782,1.5662022,-0.41910037,-0.6311247,-1.2542211,-0.94386834,0.45922768,Naive CD8+ T
0.14242344,1.0038224,-0.5320189,-0.46502262,-0.9877923,1.4162912,-0.810559,0.06664314,-0.80103546,-0.33297274,-1.6322584,-0.7378645,0.5684038,Naive CD8+ T
0.5945181,0.9679966,-0.24860159,-0.80049294,-0.51644945,1.258785,-0.75660855,-0.7821787,-0.35783753,-0.6585731,-0.8745146,-0.91708994,0.7993874,Naive CD8+ T
0.39444903,0.64247674,-0.569086,-0.7310616,-0.15065111,1.2343328,1.0418842,-0.012512607,-0.63513935,-0.8920552,0.101716205,0.060683805,0.80463433,Naive CD8+ T
0.4640687,1.1301292,-0.51684743,-0.8195621,-1.0533254,1.5042377,1.033637,0.2573155,-1.0108463,-0.66913056,-2.1895924,0.909044,0.15045828,Naive CD8+ T
1.0564626,1.2860918,-0.38226253,-0.12494326,-0.99415845,1.394791,0.4959189,-0.14831783,-0.77370477,-0.67358285,0.076880194,0.334481,1.083273,Naive CD8+ T
0.14504454,0.8777585,-0.5032659,-0.800846,-1.0025386,1.41573,-0.7210903,0.37500203,-0.7870963,-0.6841435,-0.89407146,-0.375206,0.60421216,Naive CD8+ T
0.3245748,1.8020345,-0.20528771,-0.8403744,-0.52572215,1.6176323,-0.44061005,-1.0097021,-0.596128,-0.7270723,0.084697574,-1.0360221,0.47167283,Naive CD8+ T
0.16963068,0.76170534,-0.502715,-0.46170166,-1.0572169,1.4282036,0.18163201,-0.77722114,-0.5142838,-0.60541636,0.0598776,0.20522854,-0.20715207,Naive CD8+ T
0.23312244,1.0282334,-0.16292754,-0.8449087,-0.7642373,1.214531,-0.8069599,-0.6599949,-0.6964807,-0.48901066,-0.6091605,-1.040338,0.5531954,Naive CD8+ T
1.2255727,0.85719204,-0.60607785,-0.73653054,0.030807152,1.5257199,1.0113302,-0.36943233,-0.3797152,-0.74603385,-1.0059285,2.356611,0.43017116,Naive CD8+ T
-0.06831429,1.0898058,-0.5864439,-0.653996,-0.5632784,1.5008551,-0.46107098,0.88442296,-0.5477753,-0.65914416,-0.424639,-1.0576646,0.35955417,Naive CD8+ T
0.612642,1.2090875,-0.5798205,-0.7326508,-1.0427166,1.3588924,1.098431,-0.7686797,-0.51289916,-0.67597574,-1.2680577,-0.9310935,0.737861,Naive CD8+ T
-0.084082484,1.0095575,0.095554054,-0.79079145,-0.8343923,1.2733088,-0.77142143,-0.42745218,-0.35912073,0.18002018,-0.5057149,-1.0230429,0.71928483,Naive CD8+ T
-0.20458388,1.0348039,0.4487014,-0.5099853,-1.0069053,1.5141084,-0.6472979,0.61840236,-0.6662706,-0.6948949,0.020164339,-0.94447803,0.7676612,Naive CD8+ T
0.5625505,1.1956735,-0.57409406,0.294486,-0.17085868,1.4413016,1.111453,-0.53583527,0.4405219,1.0162997,-0.95187086,0.5914437,0.7353558,Naive CD8+ T
0.036630463,0.3979503,-0.5722166,0.517414,-0.67269003,1.806597,0.19173889,0.54511714,-0.6478372,-0.79282373,-0.44048595,2.2149956,0.5361569,Naive CD8+ T
0.94965696,1.732977,-0.50961274,-0.11670874,-1.0304911,1.3733681,0.010158703,0.014682731,-0.53602326,-0.59368193,-0.7238828,-0.4779543,0.4872339,Naive CD8+ T
0.14020564,0.930254,-0.62331635,-0.7128601,-0.10843414,1.5090096,-0.26783806,-0.675626,-0.14641766,-0.73272246,-0.37544686,-0.405267,0.475003,Naive CD8+ T
-0.2335367,1.0849148,-0.5441357,-0.46502587,-1.0047845,1.4785125,0.6550671,1.1103706,-0.6177348,-0.7391433,-0.6718101,-0.90186036,0.46278617,Naive CD8+ T
0.49007836,1.1545682,-0.29795554,-0.97588384,-1.0425221,1.4812545,-0.7507099,0.81524926,-0.6249626,-0.68289644,-0.14405194,-0.8388945,0.35226178,Naive CD8+ T
0.43963134,1.3225272,-0.66911525,-0.7916125,-0.06838103,1.3618119,-0.67952573,-0.07951215,-0.47129434,-0.4371335,-0.8203043,0.7115096,0.5202433,Naive CD8+ T
0.681859,0.43258756,-0.5834015,-0.76179796,-0.2178253,1.5673085,0.36797827,0.07423663,-0.60097015,-0.7374289,-1.9970082,-0.8454745,0.98825777,Naive CD8+ T
0.018831452,0.9459011,-0.5552935,-0.18587445,-1.0723721,1.3956925,1.6987053,1.0218674,-0.6957533,-0.884644,-0.64237154,-0.09268702,0.47086093,Naive CD8+ T
0.17949136,0.88922036,-0.27778593,0.38378596,-0.9816942,1.4113368,-0.6698368,-0.3917156,-0.18403366,-0.7009717,-0.80001915,-1.7735546,-0.35694683,Naive CD8+ T
0.87151545,0.64592206,0.11690782,-0.9252832,-1.002782,0.84804744,-0.38317847,0.22959702,0.033213194,-0.723315,-0.6699848,0.5220838,0.94143754,Naive CD8+ T
0.2667456,0.8714524,-0.6826035,0.13235645,-0.05975782,1.4258777,-0.6996712,0.8432549,-0.21566024,-0.61422366,-1.279373,-0.7005117,0.63140416,Naive CD8+ T
1.0250716,1.6542845,-0.185127,-0.75209945,-1.0102737,1.5998982,-0.89463884,-0.6123904,-0.74384975,-0.64815265,-0.5309837,0.43578613,0.5026726,Naive CD8+ T
0.60597014,0.7103688,-0.61317605,0.019285612,-0.9867861,1.4072462,-0.574349,0.8378782,-0.41560882,-0.6636157,0.2951732,1.0913818,0.7259233,Naive CD8+ T
0.70399606,0.7345522,-0.62205243,-0.92390424,-0.9253872,1.7598475,-0.4889357,-0.17824252,0.19512166,-0.7147396,-0.5580427,1.5838583,0.671018,Naive CD8+ T
1.5004225,1.2264967,-0.029777745,-0.34410208,-1.2104734,1.5626371,-0.26843712,-0.66607493,-0.88657993,-0.67767787,0.8815395,-0.4366489,0.052898217,Naive CD8+ T
-0.01942724,1.1868324,-0.5252886,0.10178785,-0.9654169,1.6438086,1.3853246,0.09871184,-1.0814496,-0.7092074,0.23792596,-0.9725776,0.528226,Naive CD8+ T
0.8169413,1.1754973,-0.5730333,-0.40796876,-1.0075676,1.5457897,-1.0683157,-0.6463629,-0.24834806,-0.6108994,0.8605642,-0.97997105,0.37207943,Naive CD8+ T
0.1529242,0.5750549,-0.595429,-0.8044577,-1.0018551,1.568768,-0.6691949,-0.3294748,-1.0089272,0.51851934,0.10436506,-0.89136004,0.49943015,Naive CD8+ T
-0.6360702,1.0082277,-0.50741595,0.921448,-0.90317315,1.4801277,-0.73324895,0.47224534,-0.63432974,-0.9343833,-0.7144608,-0.060225576,0.6082742,Naive CD8+ T
1.0785751,0.37262994,-0.35980096,-0.08353987,-0.26088268,1.7409766,0.12886219,0.8553647,-0.64618146,-0.72234255,-0.7296181,1.584369,0.9356062,Naive CD8+ T
0.10861057,1.1251144,-0.62321454,0.93281555,-1.0117601,1.1224082,-0.33165517,-0.20642616,-0.71727973,-0.7010606,0.21545084,1.4154422,-0.19959453,Naive CD8+ T
0.72033274,0.60339487,-0.54300433,-0.050614443,-0.6948825,1.6886628,-0.736356,0.19402808,-0.37092528,-0.6357472,0.15956263,-0.93076056,0.94661677,Naive CD8+ T
-1.8376712,0.30870584,0.009222199,0.39009786,-1.0794967,0.8197907,-0.79955596,-0.2505391,-0.52211624,-0.07652057,-1.4028007,-0.0042519527,-0.1514853,Naive CD8+ T
0.064455956,1.1070384,0.2932876,-0.80204546,-0.9505018,1.4437001,-0.02745217,0.031640563,0.44704834,-0.62738824,-0.24411264,0.10239206,0.52488565,Naive CD8+ T
0.2684284,1.2668316,-0.6664114,-0.251789,-0.75796056,1.3625838,0.0742735,0.555583,0.5091098,0.28186455,0.55310464,1.250776,0.47649258,Naive CD8+ T
0.26184258,1.3156571,0.18714695,-1.0935208,-0.44383118,1.1591438,-0.70343477,0.43975198,0.033285428,-0.713426,-0.2032648,0.47649962,0.8067072,Naive CD8+ T
0.11967908,1.419155,-0.28348222,0.31763458,-1.0151707,1.4722031,-0.6964356,0.43279207,-0.5915915,-0.7044829,0.3968619,0.2923444,0.7078021,Naive CD8+ T
0.21957137,1.3182893,-0.55782664,-0.72974086,-0.9939064,0.9397843,-0.78991026,-0.43226835,-0.6746591,-0.65823704,-0.3190025,0.9083096,0.6546955,Naive CD8+ T
-0.123310186,1.3468988,-0.17022441,-0.4122903,-0.97859377,1.5167556,1.9560353,0.10695817,-0.8082474,-0.6896075,-2.104635,1.2373179,0.6013591,Naive CD8+ T
0.83938473,1.5020189,-0.7408504,-0.057340965,-0.9301288,1.373142,0.4250001,-0.73771024,-0.6045465,-0.8496084,0.17375205,1.0039152,0.47742185,Naive CD8+ T
0.89155686,0.88046604,-0.48475558,0.22821629,-0.6218145,1.9216286,-0.6818761,-0.3147512,-0.701017,-0.6057106,-0.6533174,-0.9312244,1.1762885,Naive CD8+ T
0.47470048,1.4254633,-0.55738354,0.39040175,-1.0342962,1.8107506,2.219368,-0.28745475,0.2851406,-0.6126914,-0.3564888,-0.93212223,0.311483,Naive CD8+ T
-0.16267847,0.77610564,-0.5098341,-0.589195,-0.79971623,1.3387702,-0.4727287,0.084587134,-0.6953763,-0.60844094,-0.67978466,2.0886135,0.64312506,Naive CD8+ T
0.16305166,1.1694136,-0.5434164,-0.28014317,-1.0378445,1.4322337,-0.8042635,-0.33218095,-0.71039146,-0.6377746,-1.9816206,0.23152557,0.5958519,Naive CD8+ T
0.34377956,1.5550206,-0.5689048,0.7962948,-0.6476584,1.4785904,-0.48580483,0.14504494,-0.10689475,-0.6657877,0.61262107,0.29754,0.7849457,Naive CD8+ T
-0.32261977,1.2025647,0.40925294,1.0149481,-0.27500388,0.65925205,0.8228568,-0.70267475,0.90915906,-0.6639857,-0.80088145,-0.89430785,-0.22424558,Naive CD8+ T
-0.020080296,0.87980443,-0.5976113,-0.15471634,-0.98612773,1.3784224,1.7347419,-0.7520879,-0.5177735,-0.73330194,0.5433976,0.0014309596,0.63217,Naive CD8+ T
0.45465708,1.6338773,-0.5059372,-0.85648113,-1.0956671,0.5440261,1.4490519,-0.18043387,-0.64697754,-0.20378104,0.4397545,0.0621593,0.42617446,Naive CD8+ T
0.1957304,0.92007935,-0.20241497,-0.7545946,-1.0211585,1.6355841,0.33977252,-0.52009594,0.14813088,-0.2300432,0.67707056,0.27417085,0.4141209,Naive CD8+ T
0.31040138,0.80039907,-0.19525981,-0.2802958,-0.85317403,1.3658191,-0.874739,-0.430604,-0.6018397,-0.6099718,-0.82146823,-0.3763841,0.84088814,Naive CD8+ T
0.8064815,1.2564707,0.62157774,-0.108879164,-0.80699193,1.5058951,0.06437937,-0.108271785,-0.71077245,-0.6683378,-0.7066336,-1.0797869,0.70405644,Naive CD8+ T
0.5525308,0.32345206,-0.60991657,-0.77425545,-0.49794504,1.4039227,-0.7975391,-0.31352916,-0.75763196,-0.68558896,0.47751415,-1.0300263,0.45921442,Naive CD8+ T
